I went to bed without wearing anything last night.,昨日何も着ないで寝た。,N4,without doing…; don’t,kinou nanimo kinaide neta.,ないで
Don’t be stupid.,バカなこと言わないで。,N4,without doing…; don’t,baka na koto iwanaide.,ないで
"“No,” she said without looking at me.",「いいえ」彼女は僕の顔を見ないで言った。,N4,without doing…; don’t,iie. kanojo wa boku no kao o minaide itta.,ないで
Don’t give up yet.,まだ諦めないで。,N4,without doing…; don’t,mada akiramenaide.,ないで
He went out without taking his umbrella.,彼は傘を持たないで出て行った。,N4,without doing…; don’t,kare wa kasa o motanaide dete itta.,ないで
Are you saying we should just stand here and watch it happen without doing anything?,ここに立って、なんにもしないで見てるだけなのかい？,N4,without doing…; don’t,"koko ni tatte, nannimo shinaide miteru dake nano kai.",ないで
Say no more.,もう、それ以上言わないで。,N4,without doing…; don’t,"mou, sore ijou iwanaide.",ないで
My little brother went to school without having breakfast.,弟は朝ごはんを食べないで、学校へ行きました。,N4,without doing…; don’t,"otouto wa asagohan o tabenaide, gakkou e ikimashita.",ないで
"Teacher, what time will you remain at school?",先生、何時まで学校にいらっしゃいますか。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)","sensei, nanji made gakkou ni irasshaimasu ka.",いらっしゃる
"Excuse me, is your husband home?",すみません、ご主人はいらっしゃいますか。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)","sumimasen, goshujin wa irasshaimasu ka.",いらっしゃる
Will you go to the party tomorrow?,明日のパーティーにいらっしゃいますか。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)",ashita no paatii ni irasshaimasu ka.,いらっしゃる
I’m really sorry. Please go to the reception desk.,申し訳ございません。ちょっと受付までいらっしゃてください。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)",moushiwake gozaimasen. chotto uketsuke made irasshatte kudasai.,いらっしゃる
Our teacher trusts you.,先生はあなたを信じていらっしゃる。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)",sensei wa anata o shinjite irassharu.,いらっしゃる
"You might remember me, my name’s John Smith.",憶えていらっしゃると思いますが、わたしはジョン・スミスです。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)","oboete irassharu to omoimasu ga, watashi wa jon sumisu desu.",いらっしゃる
The headmaster is in the library.,校長先生は図書館にいらっしゃいます。,N4,"to be; to come; to go (the polite form of いる, 来る, 行く)",kouchou sensei wa toshokan ni irasshaimasu.,いらっしゃる
I ate candies while watching movies.,お菓子を食べながら映画を見ました。,N4,while; during; as,okashi o tabe nagara eiga o mimashita.,ながら
I’m listening to music while exercising.,音楽を聞きながら、運動します。,N4,while; during; as,ongaku o kiki nagara undou shimasu.,ながら
Let’s talk while we walk.,歩きながら話しましょう。,N4,while; during; as,aruki nagara hanashimashou.,ながら
"“Well, what should we do?” she whispered while looking around.",「さあ、どうする？」彼女が周りを見回しながら囁いた。,N4,while; during; as,"saa, dou suru. kanojo ga mawari o mimawashi nagara sasayaita.",ながら
I’m working part-time while taking a lawyer degree.,アルバイトをしながら、弁護士の資格の勉強をしている。,N4,while; during; as,"arubaito o shinagara, bengoshi no shikaku no benkyou o shiteiru.",ながら
I crossed the road while looking left and right.,左右を見ながら横断しました。,N4,while; during; as,sayuu o minagara oudan shimashita.,ながら
"where should he go? He stopped, his heart racing, and thought.",どこに行こう？彼は立ち止まり、ドキドキしながら考えた。,N4,while; during; as,"doko ni ikou. kare wa tachidomari, dokidoki shinagara kangaeta.",ながら
Tanaka talked about his trip while drinking his tea.,田中さんはお茶を飲みながらしばらく旅行の話をした。,N4,while; during; as,tanaka san wa ocha o nominagara shibaraku ryokou no hanashi o shita.,ながら
"He noticed that the woman was crying; siming, but crying at the same time.",彼はその女の人が泣いているのに気づいた。ほほえみながら、泣いている。,N4,while; during; as,"kare wa sono onna no hito ga naiteiru noni kizuita. hohoemi nagara, naiteiru.",ながら
It’s been cold lately.,このごろ寒くなってきた。,N4,around; about,kono goro samuku natte kita.,ごろ
I’ll return home at around 9 tonight.,今日は夜９時ごろ帰ります。,N4,around; about,kyou wa yoru kuji goro kaerimasu.,ごろ
What time does the movie end?,映画は何時ごろ終わりますか。,N4,around; about,eiga wa nanji goro owarimasu ka.,ごろ
I said goodbye to Yamada at around noon.,山田さんと昼ごろ駅で別れました。,N4,around; about,yamada san to hirugoro eki de wakaremashita.,ごろ
Would you like to go drink tea with me at around 6 today?,今日六時ごろ、お茶を飲みに来ませんか。,N4,around; about,"kyou rokuji goro, ocha o nomi ni kimasen ka.",ごろ
I think everyone’ll come at around 5.,みんな５時ごろ来ると言っていました。,N4,around; about,minna goji goro kuru to itte imashita.,ごろ
He’s packing now.,彼いまごろ荷物をまとめておるよ。,N4,around; about,kare ima goro nimotsu o matomete oru yo.,ごろ
I must win this match at all costs.,今度の試合は絶対に勝たなくてはいけない。,N4,"must do, have to do",kondo no shiai wa zettai ni katanakutewa ikenai.,なくてはいけない/なくてはならない
You must brush your teeth before going to bed.,寝る前に必ず歯を磨かなくてはなりません。,N4,"must do, have to do",neru mae ni kanarazu ha o migakanakutewa narimasen.,なくてはいけない/なくてはならない
I must end this game quickly.,早くゲームを終らせなくてはならない。,N4,"must do, have to do",hayaku geemu o owarasenakutewa naranai.,なくてはいけない/なくてはならない
You must take the test even if you don’t want to.,嫌でもテストは受けなくてはいけません。,N4,"must do, have to do",iya demo tesuto wa ukenakutewa ikemasen.,なくてはいけない/なくてはならない
Everyone must decide which dorm they’ll enter.,皆さんが入る寮を決めなくてはなりません。,N4,"must do, have to do",minasan ga hairu ryou o kimenakutewa narimasen.,なくてはいけない/なくてはならない
I must hand in the report by tomorrow.,明日までにレポートを提出しなくてはならない。,N4,"must do, have to do",ashita made ni repooto o teishutsu shinakutewa naranai.,なくてはいけない/なくてはならない
We had to study names of stars and the movement of planets.,星の名前や惑星の動きを勉強しなくてはならなかった。,N4,"must do, have to do",hoshi no namae ya wakusei no ugoki o benkyou shinakutewa naranakatta.,なくてはいけない/なくてはならない
You must do your homework.,宿題は必ずしなくてはいけません。,N4,"must do, have to do",shukudai wa kanarazu shinakutewa ikemasen.,なくてはいけない/なくてはならない
I must be the one who kills him.,彼を殺すのはわたしでなくてはならない。,N4,"must do, have to do",kare o korosu nowa watashi denakutewa naranai.,なくてはいけない/なくてはならない
It’s been half a year since I started learning flower arrangement.,生花を習いはじめて、もう半年経った。,N4,to start…; to begin to…,"ikebana o narai hajimete, mou hantoshi tatta.",はじめる
Everyone said “let’s eat” and started eating.,みんなは「いただきます」と言って食べはじめました。,N4,to start…; to begin to…,minna wa itadakimasu to itte tabehajimemashita.,はじめる
He put the flute to his lips and started blowing.,彼は笛を唇にあてて吹きはじめた。,N4,to start…; to begin to…,kare wa fue o kuchibiru ni atete fuki hajimeta.,はじめる
I started elementary school when I was 4.,わたしは４歳から小学校に通いはじめた。,N4,to start…; to begin to…,watashi wa yonsai kara shougakkou ni kayoi hajimeta.,はじめる
It started snowing since this morning.,午前から雪がふりはじめました。,N4,to start…; to begin to…,gozen kara yuki ga furi hajimemashita.,はじめる
I started smoking when I was 20.,タバコを吸いはじめたのは、２０歳のときでした。,N4,to start…; to begin to…,"tabako o sui hajimeta nowa, nijuu sai no toki deshita.",はじめる
Everyone started talking loudly at once.,全員がいっせいに大声で話しはじめた。,N4,to start…; to begin to…,zen’in ga issei ni oogoe de hanashi hajimeta.,はじめる
The sky suddenly got dark and the wind started blowing.,急に空が暗くなって風がふきはじめた。,N4,to start…; to begin to…,kyuu ni sora ga kuraku natte kaze ga fuki hajimeta.,はじめる
I’m gaining weight since I’ve been eating a lot of sweet stuff lately.,このごろ甘いものをよく食べるので、太りはじめた。,N4,to start…; to begin to…,"kono goro amaimono o yoku taberu node, futori hajimeta.",はじめる
She slowly began to open the envelope.,彼女はゆっくりと封筒を開きはじめた。,N4,to start…; to begin to…,kanojo wa yukkuri to fuutou o hirakihajimeta.,はじめる
Tanaka is the second eldest among his siblings.,田中さんは兄弟の中で上から２番目です。,N4,in; among,tanaka san wa kyoudai no naka de ue kara nibanme desu.,のなかで
Please push the biggest button of the three.,三つの中で一番大きいボタンを押してください。,N4,in; among,mitsu no naka de ichiban ookii botan o oshite kudasai.,のなかで
Someone stepped on my feet this morning on the train.,今朝、電車の中で足をふまれました。,N4,in; among,"kesa, densha no naka de ashi o fumaremashita.",のなかで
I think Japanese is the most difficult of all languages.,言語の中で日本語が一番難しいと思う。,N4,in; among,gengo no naka de nihongo ga ichiban muzukashii to omou.,のなかで
You must not have pets in your room.,部屋の中で動物を飼ってはいけません。,N4,in; among,heya no naka de doubutsu o katte wa ikemasen.,のなかで
The laughter was ringing in his ears.,笑いが、彼の耳の中で鳴り響いた。,N4,in; among,"warai ga, kare no mimi no naka de narihibiita.",のなかで
Please use the dictionary in the library.,辞書は図書館の中で使ってください。,N4,in; among,jisho wa toshokan no naka de tsukatte kudasai.,のなかで
Wait a second.,ちょっと待ちなさい。,N4,do… (command),chotto machinasai.,なさい
Set a better example for your brother!,弟のもっといいお手本になりなさい！,N4,do… (command),otouto no motto ii otehon ni nari nasai.,なさい
"Eat, John. You look dead on your feet.",食べなさい、ジョン。座ったまま死んでるような顔だよ。,N4,do… (command),"tabenasai, jon. suwatta mama shindeiru you na kao da yo.",なさい
Stop worrying needlessly.,取り越し苦労はおやめなさい。,N4,do… (command),torikoshi gurou wa oyamenasai.,なさい
Don’t we have ice cream at home? Eat at home.,アイスクリームは家にあるでしょう。家で食べなさい。,N4,do… (command),aisukuriimu wa ie ni aru deshou. ie de tabenasai.,なさい
"That’s enough, now.",いいかげんにおやめなさい。,N4,do… (command),ii kagen ni oyame nasai.,なさい
Turn the TV off.,テレビ、消しなさいよ。,N4,do… (command),"terebi, keshi nasai yo.",なさい
Concentrate on keeping yourself out of trouble.,トラブルに巻き込まれないよう十分気をつけなさい。,N4,do… (command),toraburu ni makikomarenai you juubun ki otsuke nasai.,なさい
"Come to my place, both of you.",二人とも私のところにおいでなさい！,N4,do… (command),futari tomo watashi no tokoro ni oide nasai.,なさい
Her smile is so bright just like the sun.,彼女の笑顔は太陽のように明るく輝いている。,N4,like; similar to,kanojo no ega wa taiyou no you ni akaruku kagayaiteiru.,のように / のような
He suddenly let out a howl like a wounded dog.,彼は突然、傷ついた犬のような声でワオーンと泣き出した。,N4,like; similar to,"kare wa totsuzen, kizutsuita inu no you na koe de waoon to nakidashita.",のように / のような
My mom was happy like a child when she first rode an airplane.,母ははじめて飛行機に乗って、子供のように喜んだ。,N4,like; similar to,"haha wa hajimete hikouki ni notte, kodomo no you ni yorokonda.",のように / のような
He’s straightening the mountain of candy boxes.,彼は山のような菓子の箱を片づけている。,N4,like; similar to,kare wa yama no you na kashi no hako o katazuketeiru.,のように / のような
Everyone started singing like children.,みんなが子供のように元気に歌い始めた。,N4,like; similar to,minna ga kodomo no you ni genki ni utaihajimeta.,のように / のような
A storm of cheering and stamping broke out from their table.,彼らのテーブルから嵐のような歓声と足を踏み鳴らす音が上がった。,N4,like; similar to,karera no teeburu kara arashi no youna kansei to ashi o fuminarasu oto ga agatta.,のように / のような
You hold the flute like this.,この笛はこのように持ちます。,N4,like; similar to,kono fue wa kono you ni mochimasu.,のように / のような
She carried a large pile of books.,彼女は山のように本を抱えた。,N4,like; similar to,kanojo wa yama no you ni hon o kakaeta.,のように / のような
Rin said that she wants to go to a town like Kyoto.,リンさんは京都のような町へ行きたいって言っていました。,N4,like; similar to,rinsan wa kyouto no you na machi e ikitai tte itte imashita.,のように / のような
"She turned her lamplike eyes on us, but didn’t do anything.",彼女はランプのような目でわたし達を見たが、何もしなかった。,N4,like; similar to,"kanojo wa ranpu no you na me de watashitachi o mita ga, nani mo shinakatta.",のように / のような
"Since everyone drank a lot, there’s no alcohol left.",みんながたくさん飲みましたから、もうお酒はありません。,N4,already; anymore,"minna ga takusan nomimashita kara, mou osake wa arimasen.",もう
I’ve decided not to drink anymore.,アルコールはもう飲まないことにした。,N4,already; anymore,arukooru wa mou nomanai koto ni shita.,もう
I can’t take it anymore.,もう我慢できない。,N4,already; anymore,mou gaman dekinai.,もう
Please lend me a smaller ball.,もうすこし小さいボールを貸してください。,N4,already; anymore,mou sukoshi chiisai booru o kashite kudasai.,もう
We already knew.,僕たち、もう知ってた。,N4,already; anymore,"bokutachi, mou shitteta.",もう
You can go now.,もう行っていいよ。,N4,already; anymore,mou itte ii yo.,もう
I drank all the milk. There’s none left.,牛乳は全部飲みました。もうありません。,N4,already; anymore,gyuunyuu wa zenbu nomimashita. mou arimasen.,もう
Have you decided on which high school you’ll enter?,どの高校に入るかもう決めましたか。,N4,already; anymore,dono koukou ni hairu ka mou kimemashita ka.,もう
It takes an hour to make the food.,料理を作るのに１時間かかります。,N4,in order to,ryouri o tsukuru noni ichi jikan kakarimasu.,のに
We need money to open our own store.,わたしたちは、店を始めるのにお金が必要だ。,N4,in order to,"watashi tachi wa, mise o hajimeru noni okane ga hitsuyou da.",のに
When you apply for a passport you need to prepare many documents and photos.,パスポートを申請するのにいろいろな書類や写真を用意する必要がある。,N4,in order to,pasupooto o shinsei suru noni iroiro na shorui ya shashin o youi suru hitsuyou ga aru.,のに
What are we doing to stop him?,やつを阻止するのに何をしてるんだ？,N4,in order to,yatsu o soshi suru noni nani o shiterun da.,のに
It takes 1 hour for me to commute to work.,会社へ行くのに１時間かかります。,N4,in order to,kaisha e iku noni ichijikan kakarimasu.,のに
We’re trying to make this place fit for human habitation.,ここを人間が住むのにふさわしい場所にしている。,N4,in order to,koko o ningen ga sumu noni fusawashii basho ni shite iru.,のに
You need water to build trees.,木を植えるのに水が必要だ。,N4,in order to,ki o ueru noni mizu ga hitsuyou da.,のに
Do you think it’s too early to go and see him?,彼にお目にかかるのには早すぎると思う？,N4,in order to,kare ni ome ni kakaru noni wa hayagugiru to omou.,のに
This dictionary is useful to look up new words.,この辞書は英単語の意味を調べるのに便利です。,N4,in order to,kono jisho wa eitango no imi o shiraberu noni benri desu.,のに
That’s not an easy thing to prove.,それは証明しにくいことね。,N4,difficult to…; hard to…,sore wa shoumei shinikui koto ne.,にくい
It’s difficult to answer this question.,この質問には答えにくいです。,N4,difficult to…; hard to…,kono shitsumon niwa kotaenikui desu.,にくい
The letter is wet and hard to read.,手紙は湿っぽく、とても読みにくい。,N4,difficult to…; hard to…,"tegami wa shimeppoku, totemo yominikui.",にくい
The sentence I’m learning is hard to remember because it’s difficult.,今勉強している文章は難しいから、覚えにくいです。,N4,difficult to…; hard to…,"ima benkyou shiteiru bunshou wa muzukashiii kara, oboenikui desu.",にくい
Prices in Tokyo are high so it’s not easy to live there.,東京は物価が高くて、住みにくいです。,N4,difficult to…; hard to…,"toukyou wa bukka ga takakute, suminikui desu.",にくい
It’s hard to write with this pen because the ink sometimes doesn’t come out.,このペンはインクが時々出なくなって書きにくい。,N4,difficult to…; hard to…,kono pen wa inku ga tokodoki denakunatte kaki nikui.,にくい
It’s hard to see people walking in the dark at night so I try to drive carefully.,夜は暗くて歩いている人が見えにくいので、注意して運転します。,N4,difficult to…; hard to…,"yoru wa kurakute aruiteiru hito ga mienikui node, chuui shite unten shimasu.",にくい
This book is hard to understand but interesting.,この本は分かりにくいけれど、面白いです。,N4,difficult to…; hard to…,"kono hon wa wakarinikui keredo, omoshiroi desu.",にくい
It’s hard to drink this medicine because it’s bitter.,この薬はとてもにがくての飲みにくいです。,N4,difficult to…; hard to…,kono kusuri wa totemo nigakute nominikui desu.,にくい
This umbrella is heavy so it’s hard to hold it up.,この傘は重くて、差しにくいです。,N4,difficult to…; hard to…,"kono kasa wa omokute, sashinikui desu.",にくい
なadj + に見える,Verb-てform + 見える,N4,to look; to seem; to appear,いadj （－い） + く見える,にみえる
"The teacher might look old, but he’s not even 50 yet.",先生が老いて見えるが、実際は５０歳もないそうだ。,N4,to look; to seem; to appear,"sensei ga oite mieru ga, jissai wa gojuu sai mo nai sou da.",にみえる
"She looked young so I thought she was a student, but she’s in fact a teacher.",彼女は若く見えるので、学生だと思ったら、実は先生だった。,N4,to look; to seem; to appear,"kanojo wa wakaku mieru node, gakusei da to omottara, jitsu wa sensei datta.",にみえる
She may look pretty but that’s only her face after putting on make-up.,彼女は顔がきれいに見えるが、それは化粧したあとの姿だけだ。,N4,to look; to seem; to appear,"kanojo wa kao ga kirei ni mieru ga, sore wa keshou shita ato no sugata dake da.",にみえる
The trees look so beautifully green on rainy days.,雨の日は、木のみどりが美しく見える。,N4,to look; to seem; to appear,"ame no hi wa, ki no midori ga utsukushiku mieru.",にみえる
Please enjoy your meal. (Please eat slowly.),どうぞごゆっくりお召し上がりください。,N4,please do (honorific),douzo goyukkuri omeshiagari kudasai.,お～ください
Please wait a moment.,少々お待ちください。,N4,please do (honorific),shoushou omachi kudasai.,お～ください
I’m sure you must be tired. Please rest for a short while.,さぞお疲れになったことと存じます。どうぞしばらくお休みください。,N4,please do (honorific),sazo otsukare ni natta koto to zonjimasu. douzo shibaraku oyasumi kudasai.,お～ください
Please hire me.,わたくしをお雇いください。,N4,please do (honorific),watakushi o oyatoi kudasai.,お～ください
"I don’t understand this, can you please explain?",ここがちょっと分からないんですが、ご説明ください。,N4,please do (honorific),"koko ga chotto wakaranain desu ga, go setsumei kudasai.",お～ください
Please let me have a detailed account of what the circumstances are which have disturbed you.,あなたを悩ます事情というのを、どうぞ詳しくおきかせください。,N4,please do (honorific),"anata o nayamasu jijou to iu no o, douzo kuwashiku okikase kudasai.",お～ください
"Mother, please stop Father.",お母さま、お父さまをお止めください。,N4,please do (honorific),"okaasama, otousama o oyame kudasai.",お～ください
Teacher Kobayashi already went home.,小林先生はもうお帰りになりました。,N4,to do something (honorific),kobayashi sensei wa mou okaeri ni narimashita.,お～になる
Have you read today’s newspaper?,今日の新聞をお読みになりましたか。,N4,to do something (honorific),kyou no shinbun o oyomi ni narimashita ka.,お～になる
Those who want to buy passenger ticket please go this way.,乗車券をお求めになるかたは、どうぞこちらへ。,N4,to do something (honorific),"joushaken o omotome ni naru kata wa, douzo kochira e.",お～になる
When will your mother return?,お母さんはいつお帰りになりますか。,N4,to do something (honorific),okaasan wa itsu okaeri ni narimasu ka.,お～になる
"If you order via the phone, we’ll send it right away.",お電話でご注文になれば、すぐお届けいたします。,N4,to do something (honorific),"odenwa de gochuumon ni nareba, sugu otodoke itashimasu.",お～になる
Please clean up after you finish eating.,食べおわったら片付けてください。,N4,to finish…; to end,tabe owattara katazukete kudasai.,おわる
They closed their eyes until they had passed the gates.,彼らは門を通過しおわるまで目を閉じていた。,N4,to finish…; to end,karera wa mon o tsuuka shiowaru made me o tojite ita.,おわる
Please wait here until Tanaka finished writing.,田中くんが書きおわるまで、ここでお待ちください。,N4,to finish…; to end,"tanaka kun ga kaki owaru made, okaasan wa koko de omachi kudasai.",おわる
He looked thunderstruck when he’d finished listening.,聞きおわると、彼は愕然としていた。,N4,to finish…; to end,"kiki owaru to, kare wa gakuzen to shite ita.",おわる
I started reading novel after returning from school. It took me 3 hours to finish it.,わたしは学校から帰ってから小説を読みはじめた。３時間かかって読みおわった。,N4,to finish…; to end,watashi wa gakkou kara kaette kara shousetsu o yomi hajimeta. sanjikan kakatte yomi owatta.,おわる
The students had finished copying down their homework from the blackboard.,学生達は黒板に書かれた宿題も写しおわっていた。,N4,to finish…; to end,gakuseitachi wa kokukan bi kakareta shukudai mo utsushi owatte ita.,おわる
Go to bed after you finish reading the newspaper.,新聞を読みおわったら寝なさい。,N4,to finish…; to end,shinbun o yomi owattara nenasai.,おわる
She finished packing her trunk.,彼女はトランクを詰めおわった。,N4,to finish…; to end,kanojo wa toranku o tsume owatta.,おわる
Yamada started studying right after he finished eating.,山田さんは、ご飯を食べおわると、すぐに勉強を始めました。,N4,to finish…; to end,"yamada san wa, gohan o tabe owaru to, sugu ni benkyou o hajimemashita.",おわる
"He sensed that once he had finished telling his story, he would feel better.",話しおわれば、気持がすっきりするような予感がした。,N4,to finish…; to end,"hanashi owareba, kimochi ga sukkiri suru you na yokan ga shita.",おわる
The lights are off. I think Tanaka went to bed already.,電灯が付いていない。田中さんはもう寝たみたいだ。,N4,-like; sort of; similar to; resembling,dentou ga tsuite inai. tanaka san wa mou neta mitai da.,みたい
My dad is childish.,父は子供みたいです。,N4,-like; sort of; similar to; resembling,chichi wa kodomo mitai desu.,みたい
I think I’m losing my memory.,わたし、記憶喪失になったみたい。,N4,-like; sort of; similar to; resembling,"watashi, kioku soushitsu ni natta mitai.",みたい
Her heart is as cold as ice.,彼女の心は氷みたいに冷たい。,N4,-like; sort of; similar to; resembling,kanojo no kokoro wa koori mitai ni tsumetai.,みたい
You say that like it’s a bad thing.,なんだかそれが悪いことみたいな言い方ね。,N4,-like; sort of; similar to; resembling,nanda ka sore ga warui koto mitai na iikata ne.,みたい
I tried to knock but no one answered. I think there’s nobody home in the house next door.,ドアをノックしたが、返事がなかったです。隣の家には誰もいないみたいです。,N4,-like; sort of; similar to; resembling,"doa o nokku shita ga, henji ga nakatta desu. tonari no ie niwa dare mo inai mitai desu.",みたい
This street looks quiet.,この街は静かみたいよね。,N4,-like; sort of; similar to; resembling,kono machi wa shizuka mitai yo ne.,みたい
I know I must look very stupid.,バカみたいに見えるのはわかってる。,N4,-like; sort of; similar to; resembling,baka mitai ni mieru nowa wakatteru.,みたい
I want to speak Japanese as well as you do.,あなたみたいに日本語が上手に話したいです。,N4,-like; sort of; similar to; resembling,anata mitai ni nihongo ga jouzu ni hanashitai desu.,みたい
"He seems very pleased about all this, doesn’t he?",こんな状況になってるのを大いに楽しんでるみたいじゃないか？,N4,-like; sort of; similar to; resembling,konna joukyou ni natteru no o ooi ni tanoshinderu mitai janai ka.,みたい
She did not notice that she had dropped the wallet.,彼女は財布を落としたことに気がつかなかった。,N4,to notice; to realize,kanojo wa saifu o otoshita koto ni ki ga tsukanakatta.,に気がつく
My sister didn’t notice that.,姉はそれに気がつかなかった。,N4,to notice; to realize,ane wa sore ni ki ga tsukanakatta.,に気がつく
"Peter worshipped this new angel with furtive eye, till he saw that she had discovered him.",ピーターは、彼女が彼の存在に気がついたのがわかるまで、この新しく出現した天使を、ちらちら横目で拝んでいた。,N4,to notice; to realize,"piitaa wa, kanojo ga kare no sonzai ni ki ta tsuita no ga wakaru made, kono atarashiku shutsugen shita tenshi o, chirachira yokome de ogande ita.",に気がつく
Then he noticed that she was crying.,そのとき彼は、彼女が泣いているのに気がついた。,N4,to notice; to realize,"sono toki kare wa, kanojo ga naite iru noni ki ga tsuita.",に気がつく
From my earliest youth I realized that my nature was a mass of contradictions.,わたしは幼少のころから自分の性格が矛盾の多いものであることに気がついていた。,N4,to notice; to realize,watashi wa youshou no koro kara jibun no seikaku ga mujun no ooi mono de aru koto ni ki ga tsuite ita.,に気がつく
He examined her attentively and recognized her as the same girl.,注意して彼女をみたとき、彼はそれがやはりおなじ前の娘だったことに気がついた。,N4,to notice; to realize,"chuui shite kanojo o mita toki, kare wa sore ga yahari onaji mae no musume datta koto ni ki ga tsuita.",に気がつく
"If you want to learn Japanese, this school is cheap and good.",日本語を習いたいのなら、この学校が安くていいですよ。,N4,if; in case; if it is the case that; as for,"nihongo o naraitai no nara, kono gakkou ga yasukute ii desu yo.",なら
I won’t do the laundary tomorrow if it rains.,明日雨なら洗濯をしません。,N4,if; in case; if it is the case that; as for,ashita ame nara sentaku o shimasen.,なら
This rent is cheap. You won’t be able to rent a place in Tokyo with such a cheap price.,この家賃は安いですね。東京なら、こんなに安い家賃で借りられませんよ。,N4,if; in case; if it is the case that; as for,"kono yachin wa yasui desu ne. toukyou nara, konna ni yasui yachin de kariraremasen yo.",なら
I always stay home at night.,夜ならいつでも家にいます。,N4,if; in case; if it is the case that; as for,yoru nara itsudemo ie ni imasu.,なら
I thought you’d come and help your friend.,君なら友を助けにくると思った。,N4,if; in case; if it is the case that; as for,kimi nara tomo o tasuke ni kuru to omotta.,なら
"If you know the truth about this case, please tell me.",事件の真相を知っているのなら、わたしに教えてください。,N4,if; in case; if it is the case that; as for,"jiken no shinsou o shitte iru no nara, watashi ni oshiete kudasai.",なら
"If you want to go hiking tomorrow, you should go to bed early.",明日ハイキングに行くなら、早く寝なさいね。,N4,if; in case; if it is the case that; as for,"ashita haikingu ni iku nara, hayaku nenasai ne.",なら
Now is the moment to do it.,やるならいまだ。,N4,if; in case; if it is the case that; as for,yaru nara ima da.,なら
My big brothers know everything about computers.,わたしの兄は、パソコンのことなら何でもわかります。,N4,if; in case; if it is the case that; as for,"watashi no ani wa, pasokon no koto nara nandemo wakarimasu.",なら
"If you want to kill her, you’ll have to kill me too!",彼女を殺したいのなら、僕も殺しなさい！,N4,if; in case; if it is the case that; as for,"kanojo o koroshitai no nara, boku mo koroshi nasai.",なら
What would you like to drink?,お飲み物は何になさいますか？,N4,to do (the polite form of する),onomimono wa nani ni nasaimasu ka.,なさる
"Tanaka, will you go to the party on Saturday?",田中さん、土曜日のパーティーに出席なさいますか。,N4,to do (the polite form of する),"tanaka san, doyoubino paatii ni shusseki nasaimasu ka.",なさる
Your mother sent me the documents directly.,あなたのおかあさまが、わたしに書類を直送なさいました。,N4,to do (the polite form of する),"anata no okaasama ga, watashi ni shorui o chokusou nasaimashita.",なさる
What will you do this summer holiday?,今年の夏休みはどうなさるおつもりですか。,N4,to do (the polite form of する),kotoshi no natsuyasumi wa dou nasaru otsumori desu ka.,なさる
What happened after that?,それからどうなさいました？,N4,to do (the polite form of する),sore kara dou nasaimashita.,なさる
When are you getting married?,いつご結婚なさいますか。,N4,to do (the polite form of する),itsu gokekkon nasaimasu ka.,なさる
Is there something wrong?,どうかなさいましたか？,N4,to do (the polite form of する),dou ka nasaimashita ka.,なさる
This year’s heat is not normal.,今年の暑さは普通ではない。,N4,nominalizer for adjectives,kotoshi no atsusa wa futsuu dewa nai.,さ
I was moved by her kindness.,彼女の優しさに感動させられた。,N4,nominalizer for adjectives,kanojo no yasashisa ni kandou saserareta.,さ
Everyone’s shivering because of the cold.,みんなは寒さに震えている。,N4,nominalizer for adjectives,minna wa samusa ni furuete iru.,さ
I felt relieved when I saw how energetic the kids were.,子供たちの元気さを見て安心した。,N4,nominalizer for adjectives,kodomotachi no genkisa o mite anshin shita.,さ
There’s no harm in him.,こいつはなんも悪さはしねえ。,N4,nominalizer for adjectives,koitsu wa nan mo warusa wa shinee.,さ
He stood listening to the chill silence.,彼は凍るような静けさに耳をすませていた。,N4,nominalizer for adjectives,kare wa kooru you na shizukasa ni mimi o sumasete ita.,さ
I’ve looked everywhere but I can’t find it.,いろいろ探したのに見つからないんです。,N4,although; in spite of; even though,iroiro sagashita noni mitsukaranain desu.,のに
All those times I came round to your house… why didn’t you say anything?,ずっとあなたの家に行ってたのに…どうして何にも言ってくれなかったの？,N4,although; in spite of; even though,zutto anata no ie ni itteta noni doushite nani mo itte kurenakatta no.,のに
I put in a lot of sugar but it still isn’t sugary.,たくさん砂糖を入れたのに、まだあまくありません。,N4,although; in spite of; even though,"takusan satou o ireta noni, mada amaku arimasen.",のに
"He was supposed to be on duty until midnight, how could he have left?",あいつ、夜中までの任務のはずだったのになんで行っちまったんだい。,N4,although; in spite of; even though,"aitsu, yonaka made no ninmu no hazu datta noni nande icchimattan dai.",のに
"Even though Tanaka is sick, he’s still working.",田中さんは病気なのに、仕事をしています。,N4,although; in spite of; even though,"tanaka san wa byouki na noni, shigoto o shite imasu.",のに
"Though still quite young, he looked rather ill.",まだそれほどの歳ではないのに、彼は少し病気のような顔をしていた。,N4,although; in spite of; even though,"mada sore hodo no toshi dewanai noni, kare wa sukoshi byouki no you na kao o shite ita.",のに
That little girl is small but fast.,あの女の子は体が小さいのに、速いわね。,N4,although; in spite of; even though,"ano onna no ko wa karada ga chiisai noni, hayai wa ne.",のに
